"root","link","channel","lastChecked","liveliness","id","country","mbps","format","status","URI","URI_1"
747,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/49842?checkedby:iptvcat.com","Box Office 4 HD","2020-11-10T00:00:00Z","23","635447","united kingdom","5020","hd","offline",2,"europe"
747,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/49842?checkedby:iptvcat.com","Box Office 4 HD","2020-11-10T00:00:00Z","23","635447","united kingdom","5020","hd","offline",3,"united_kingdom"
748,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62152?checkedby:iptvcat.com","Virgin Media Three (tr)(720)","2020-11-09T00:00:00Z","14","635739","united kingdom","1796","sd","offline",1,"united kingdom"
748,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62152?checkedby:iptvcat.com","Virgin Media Three (tr)(720)","2020-11-09T00:00:00Z","14","635739","united kingdom","1796","sd","offline",2,"europe"
748,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62152?checkedby:iptvcat.com","Virgin Media Three (tr)(720)","2020-11-09T00:00:00Z","14","635739","united kingdom","1796","sd","offline",3,"united_kingdom"
749,"http://mains.vip:2086/craigg/1Lurn7m3F1/72574?checkedby:iptvcat.com","W","2020-11-09T00:00:00Z","100","640812","united kingdom","7004","fhd 2k","online",1,"united kingdom"
749,"http://mains.vip:2086/craigg/1Lurn7m3F1/72574?checkedby:iptvcat.com","W","2020-11-09T00:00:00Z","100","640812","united kingdom","7004","fhd 2k","online",2,"europe"
749,"http://mains.vip:2086/craigg/1Lurn7m3F1/72574?checkedby:iptvcat.com","W","2020-11-09T00:00:00Z","100","640812","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
750,"http://185.232.53.5:2086/arellano/kgtL965n2Y/72574?checkedby:iptvcat.com","W","2020-11-09T00:00:00Z","74","612951","united kingdom","7004","fhd 2k","online",1,"united kingdom"
750,"http://185.232.53.5:2086/arellano/kgtL965n2Y/72574?checkedby:iptvcat.com","W","2020-11-09T00:00:00Z","74","612951","united kingdom","7004","fhd 2k","online",2,"europe"
750,"http://185.232.53.5:2086/arellano/kgtL965n2Y/72574?checkedby:iptvcat.com","W","2020-11-09T00:00:00Z","74","612951","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
751,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99675?checkedby:iptvcat.com","W FHD","2020-11-09T00:00:00Z","100","638183","united kingdom","7004","fhd 2k","online",1,"united kingdom"
751,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99675?checkedby:iptvcat.com","W FHD","2020-11-09T00:00:00Z","100","638183","united kingdom","7004","fhd 2k","online",2,"europe"
751,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99675?checkedby:iptvcat.com","W FHD","2020-11-09T00:00:00Z","100","638183","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
752,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50369?checkedby:iptvcat.com","V2BEAT TV","2020-11-10T00:00:00Z","25","635476","united kingdom","4322","hd","offline",1,"united kingdom"
752,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50369?checkedby:iptvcat.com","V2BEAT TV","2020-11-10T00:00:00Z","25","635476","united kingdom","4322","hd","offline",2,"europe"
752,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50369?checkedby:iptvcat.com","V2BEAT TV","2020-11-10T00:00:00Z","25","635476","united kingdom","4322","hd","offline",3,"united_kingdom"
753,"http://mains.vip:2086/craigg/1Lurn7m3F1/91788?checkedby:iptvcat.com","VIRGIN ONE","2020-11-09T00:00:00Z","100","640809","united kingdom","7004","fhd 2k","online",1,"united kingdom"
753,"http://mains.vip:2086/craigg/1Lurn7m3F1/91788?checkedby:iptvcat.com","VIRGIN ONE","2020-11-09T00:00:00Z","100","640809","united kingdom","7004","fhd 2k","online",2,"europe"
753,"http://mains.vip:2086/craigg/1Lurn7m3F1/91788?checkedby:iptvcat.com","VIRGIN ONE","2020-11-09T00:00:00Z","100","640809","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
754,"http://mains.vip:2086/craigg/1Lurn7m3F1/91790?checkedby:iptvcat.com","VIRGIN THREE","2020-11-09T00:00:00Z","71","640810","united kingdom","1796","sd","online",1,"united kingdom"
754,"http://mains.vip:2086/craigg/1Lurn7m3F1/91790?checkedby:iptvcat.com","VIRGIN THREE","2020-11-09T00:00:00Z","71","640810","united kingdom","1796","sd","online",2,"europe"
754,"http://mains.vip:2086/craigg/1Lurn7m3F1/91790?checkedby:iptvcat.com","VIRGIN THREE","2020-11-09T00:00:00Z","71","640810","united kingdom","1796","sd","online",3,"united_kingdom"
755,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91790?checkedby:iptvcat.com","VIRGIN THREE","2020-11-09T00:00:00Z","78","612949","united kingdom","1796","sd","online",1,"united kingdom"
755,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91790?checkedby:iptvcat.com","VIRGIN THREE","2020-11-09T00:00:00Z","78","612949","united kingdom","1796","sd","online",2,"europe"
755,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91790?checkedby:iptvcat.com","VIRGIN THREE","2020-11-09T00:00:00Z","78","612949","united kingdom","1796","sd","online",3,"united_kingdom"
756,"http://mains.vip:2086/craigg/1Lurn7m3F1/91789?checkedby:iptvcat.com","VIRGIN TWO","2020-11-09T00:00:00Z","100","640811","united kingdom","7004","fhd 2k","online",1,"united kingdom"
756,"http://mains.vip:2086/craigg/1Lurn7m3F1/91789?checkedby:iptvcat.com","VIRGIN TWO","2020-11-09T00:00:00Z","100","640811","united kingdom","7004","fhd 2k","online",2,"europe"
756,"http://mains.vip:2086/craigg/1Lurn7m3F1/91789?checkedby:iptvcat.com","VIRGIN TWO","2020-11-09T00:00:00Z","100","640811","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
757,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91789?checkedby:iptvcat.com","VIRGIN TWO","2020-11-09T00:00:00Z","100","612950","united kingdom","7004","fhd 2k","online",1,"united kingdom"
757,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91789?checkedby:iptvcat.com","VIRGIN TWO","2020-11-09T00:00:00Z","100","612950","united kingdom","7004","fhd 2k","online",2,"europe"
757,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91789?checkedby:iptvcat.com","VIRGIN TWO","2020-11-09T00:00:00Z","100","612950","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
758,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50337?checkedby:iptvcat.com","Thane","2020-11-09T00:00:00Z","14","635470","united kingdom","1796","sd","offline",1,"united kingdom"
758,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50337?checkedby:iptvcat.com","Thane","2020-11-09T00:00:00Z","14","635470","united kingdom","1796","sd","offline",2,"europe"
758,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50337?checkedby:iptvcat.com","Thane","2020-11-09T00:00:00Z","14","635470","united kingdom","1796","sd","offline",3,"united_kingdom"
759,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50340?checkedby:iptvcat.com","Tiny Pop +1","2020-11-09T00:00:00Z","25","635471","united kingdom","2334","sd","offline",1,"united kingdom"
759,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50340?checkedby:iptvcat.com","Tiny Pop +1","2020-11-09T00:00:00Z","25","635471","united kingdom","2334","sd","offline",2,"europe"
759,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50340?checkedby:iptvcat.com","Tiny Pop +1","2020-11-09T00:00:00Z","25","635471","united kingdom","2334","sd","offline",3,"united_kingdom"
760,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50344?checkedby:iptvcat.com","Tom & Jerry HD","2020-11-10T00:00:00Z","13","635472","united kingdom","1299","sd","offline",1,"united kingdom"
760,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50344?checkedby:iptvcat.com","Tom & Jerry HD","2020-11-10T00:00:00Z","13","635472","united kingdom","1299","sd","offline",2,"europe"
760,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50344?checkedby:iptvcat.com","Tom & Jerry HD","2020-11-10T00:00:00Z","13","635472","united kingdom","1299","sd","offline",3,"united_kingdom"
761,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50354?checkedby:iptvcat.com","True Movies +1 HD","2020-11-09T00:00:00Z","14","635473","united kingdom","5020","hd","offline",1,"united kingdom"
761,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50354?checkedby:iptvcat.com","True Movies +1 HD","2020-11-09T00:00:00Z","14","635473","united kingdom","5020","hd","offline",2,"europe"
761,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50354?checkedby:iptvcat.com","True Movies +1 HD","2020-11-09T00:00:00Z","14","635473","united kingdom","5020","hd","offline",3,"united_kingdom"
762,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62066?checkedby:iptvcat.com","U.K Cinema Premiere +1 (tr)(1080)","2020-11-09T00:00:00Z","21","635722","united kingdom","13324","fhd 2k","online",1,"united kingdom"
762,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62066?checkedby:iptvcat.com","U.K Cinema Premiere +1 (tr)(1080)","2020-11-09T00:00:00Z","21","635722","united kingdom","13324","fhd 2k","online",2,"europe"
762,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62066?checkedby:iptvcat.com","U.K Cinema Premiere +1 (tr)(1080)","2020-11-09T00:00:00Z","21","635722","united kingdom","13324","fhd 2k","online",3,"united_kingdom"
763,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62067?checkedby:iptvcat.com","U.K Cinema Premiere 1 (tr)(1080)","2020-11-09T00:00:00Z","25","635723","united kingdom","3188","hd","offline",1,"united kingdom"
763,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62067?checkedby:iptvcat.com","U.K Cinema Premiere 1 (tr)(1080)","2020-11-09T00:00:00Z","25","635723","united kingdom","3188","hd","offline",2,"europe"
763,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62067?checkedby:iptvcat.com","U.K Cinema Premiere 1 (tr)(1080)","2020-11-09T00:00:00Z","25","635723","united kingdom","3188","hd","offline",3,"united_kingdom"
764,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62072?checkedby:iptvcat.com","U.K Cinema Showcase (tr)(1080)","2020-11-10T00:00:00Z","25","635724","united kingdom","1796","sd","offline",1,"united kingdom"
764,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62072?checkedby:iptvcat.com","U.K Cinema Showcase (tr)(1080)","2020-11-10T00:00:00Z","25","635724","united kingdom","1796","sd","offline",2,"europe"
764,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62072?checkedby:iptvcat.com","U.K Cinema Showcase (tr)(1080)","2020-11-10T00:00:00Z","25","635724","united kingdom","1796","sd","offline",3,"united_kingdom"
765,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62075?checkedby:iptvcat.com","U.K Cinema Witness(tr)(1080)","2020-11-10T00:00:00Z","45","635725","united kingdom","11126","fhd 2k","online",1,"united kingdom"
765,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62075?checkedby:iptvcat.com","U.K Cinema Witness(tr)(1080)","2020-11-10T00:00:00Z","45","635725","united kingdom","11126","fhd 2k","online",2,"europe"
765,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62075?checkedby:iptvcat.com","U.K Cinema Witness(tr)(1080)","2020-11-10T00:00:00Z","45","635725","united kingdom","11126","fhd 2k","online",3,"united_kingdom"
766,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50363?checkedby:iptvcat.com","UFC FIGHT Pass HD","2020-11-10T00:00:00Z","25","635475","united kingdom","13324","fhd 2k","offline",1,"united kingdom"
766,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50363?checkedby:iptvcat.com","UFC FIGHT Pass HD","2020-11-10T00:00:00Z","25","635475","united kingdom","13324","fhd 2k","offline",2,"europe"
766,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50363?checkedby:iptvcat.com","UFC FIGHT Pass HD","2020-11-10T00:00:00Z","25","635475","united kingdom","13324","fhd 2k","offline",3,"united_kingdom"
767,"http://exodus1.eu:8080/blue123/blue123/458484?checkedby:iptvcat.com","Talking Pictures TV","2020-11-10T00:00:00Z","96","589115","united kingdom","1796","sd","offline",1,"united kingdom"
767,"http://exodus1.eu:8080/blue123/blue123/458484?checkedby:iptvcat.com","Talking Pictures TV","2020-11-10T00:00:00Z","96","589115","united kingdom","1796","sd","offline",2,"europe"
767,"http://exodus1.eu:8080/blue123/blue123/458484?checkedby:iptvcat.com","Talking Pictures TV","2020-11-10T00:00:00Z","96","589115","united kingdom","1796","sd","offline",3,"united_kingdom"
768,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50360?checkedby:iptvcat.com","TVC News","2020-11-10T00:00:00Z","36","635474","united kingdom","2334","sd","offline",1,"united kingdom"
768,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50360?checkedby:iptvcat.com","TVC News","2020-11-10T00:00:00Z","36","635474","united kingdom","2334","sd","offline",2,"europe"
768,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50360?checkedby:iptvcat.com","TVC News","2020-11-10T00:00:00Z","36","635474","united kingdom","2334","sd","offline",3,"united_kingdom"
769,"http://mains.vip:2086/craigg/1Lurn7m3F1/91781?checkedby:iptvcat.com","TLC","2020-11-09T00:00:00Z","100","640808","united kingdom","7004","fhd 2k","online",1,"united kingdom"
769,"http://mains.vip:2086/craigg/1Lurn7m3F1/91781?checkedby:iptvcat.com","TLC","2020-11-09T00:00:00Z","100","640808","united kingdom","7004","fhd 2k","online",2,"europe"
769,"http://mains.vip:2086/craigg/1Lurn7m3F1/91781?checkedby:iptvcat.com","TLC","2020-11-09T00:00:00Z","100","640808","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
770,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91781?checkedby:iptvcat.com","TLC","2020-11-09T00:00:00Z","88","612948","united kingdom","7004","fhd 2k","online",1,"united kingdom"
770,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91781?checkedby:iptvcat.com","TLC","2020-11-09T00:00:00Z","88","612948","united kingdom","7004","fhd 2k","online",2,"europe"
770,"http://185.232.53.5:2086/arellano/kgtL965n2Y/91781?checkedby:iptvcat.com","TLC","2020-11-09T00:00:00Z","88","612948","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
771,"http://exodus1.eu:8080/blue123/blue123/441390?checkedby:iptvcat.com","TLC FHD","2020-11-10T00:00:00Z","96","589065","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
771,"http://exodus1.eu:8080/blue123/blue123/441390?checkedby:iptvcat.com","TLC FHD","2020-11-10T00:00:00Z","96","589065","united kingdom","7004","fhd 2k","offline",2,"europe"
771,"http://exodus1.eu:8080/blue123/blue123/441390?checkedby:iptvcat.com","TLC FHD","2020-11-10T00:00:00Z","96","589065","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
772,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30147?checkedby:iptvcat.com","TLC FHD","2020-11-10T00:00:00Z","40","638182","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
772,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30147?checkedby:iptvcat.com","TLC FHD","2020-11-10T00:00:00Z","40","638182","united kingdom","7004","fhd 2k","offline",2,"europe"
772,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30147?checkedby:iptvcat.com","TLC FHD","2020-11-10T00:00:00Z","40","638182","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
773,"https://securecontributions.sechls01.visionip.tv/live/securecontributions-securecontributions-spotlighttv-hsslive-25f-SD/chunklist.m3u8?checkedby:iptvcat.com","Spotlight TV, UK | Spotlight TV","2020-11-09T00:00:00Z","100","55817","united kingdom","1509","sd","online",1,"united kingdom"
773,"https://securecontributions.sechls01.visionip.tv/live/securecontributions-securecontributions-spotlighttv-hsslive-25f-SD/chunklist.m3u8?checkedby:iptvcat.com","Spotlight TV, UK | Spotlight TV","2020-11-09T00:00:00Z","100","55817","united kingdom","1509","sd","online",2,"europe"
773,"https://securecontributions.sechls01.visionip.tv/live/securecontributions-securecontributions-spotlighttv-hsslive-25f-SD/chunklist.m3u8?checkedby:iptvcat.com","Spotlight TV, UK | Spotlight TV","2020-11-09T00:00:00Z","100","55817","united kingdom","1509","sd","online",3,"united_kingdom"
774,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50320?checkedby:iptvcat.com","Spotlight TV","2020-11-10T00:00:00Z","33","635466","united kingdom","1796","sd","offline",1,"united kingdom"
774,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50320?checkedby:iptvcat.com","Spotlight TV","2020-11-10T00:00:00Z","33","635466","united kingdom","1796","sd","offline",2,"europe"
774,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50320?checkedby:iptvcat.com","Spotlight TV","2020-11-10T00:00:00Z","33","635466","united kingdom","1796","sd","offline",3,"united_kingdom"
775,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50323?checkedby:iptvcat.com","Star Gold","2020-11-10T00:00:00Z","36","635467","united kingdom","1796","sd","offline",1,"united kingdom"
775,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50323?checkedby:iptvcat.com","Star Gold","2020-11-10T00:00:00Z","36","635467","united kingdom","1796","sd","offline",2,"europe"
775,"http://gold.euromediaserver.com:80/bahri2020/bahri2020/50323?checkedby:iptvcat.com","Star Gold","2020-11-10T00:00:00Z","36","635467","united kingdom","1796","sd","offline",3,"united_kingdom"
776,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62083?checkedby:iptvcat.com","Starz TV (tr)(1080)","2020-11-10T00:00:00Z","31","635727","united kingdom","136","sd","online",1,"united kingdom"
776,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62083?checkedby:iptvcat.com","Starz TV (tr)(1080)","2020-11-10T00:00:00Z","31","635727","united kingdom","136","sd","online",2,"europe"
